z
1.3976903595348456
1.4801213786216638
1.6615626054070767
1.4342164042310308
1.324252793373986
1.1054235043282146
1.2189488721596264
1.0282259860161849
0.8337376359832618
0.3264954965134952
0.15568240065301256
-0.08118953659351631
0.47859057705730423
0.49219630039448775
0.4758349697660478
0.415632650730051
0.45697679660037704
0.733518436880287
0.6397381637829422
1.0284415179747926
0.9144167959371423
0.914945317305194
0.8563071758020017
0.7867875498807547
0.8877225561070302
0.5604426119980735
1.1471863778683362
1.21312692136588
1.3102182115661238
1.1085415404080423
0.32105491717350926
1.1825580835854272
0.6095116257546119
0.9732309505856503
1.0348155600422624
0.9599172319959952
0.8738658797067542
0.8624711423687984
0.6175018211691936
0.7214151059829049
0.7017819375155445
0.6438301679939734
0.7499527691403645
0.6402321753428666
0.3665061886118118
0.5314826848683334
0.5393694442654011
0.3142470157643211
0.6986787883377251
0.4628119144085871
0.5680465559779806
0.5288142368261034
0.5415696048523608
0.4689678462974016
0.42826941888747433
0.3479662117803909
0.17979236854359193
0.1590872181969934
0.16397935043796744
0.39782981780357274
0.35978155762334535
0.29515997076047173
0.31335181726440914
0.32702468408034563
0.38045086837397524
0.3406358994216201
0.28579414187235475
0.25292634041607726
0.29609881700546076
0.33177282668710734
0.2810721085042228
0.25933948879710655
0.387421807904928
0.33338989604118985
0.3157903214655286
0.33176511858682106
0.245903280409756
0.36615881105296905
0.26729135704316087
0.11512097186348677
0.04288622405289226
0.072925914957767
0.3512421585584188
0.09923881588460527
-0.45059485868375604
-0.3769099349016431
-0.2278993359893706
-0.10937877987202571
0.047026021377114015
0.21228080616164324
0.14646256276915087
0.04133492489412111
0.20967940899022744
0.19938401112334078
0.10700118929470076
0.09812257486260978
0.06023391927852887
0.1374289913532557
0.3317099629458113
0.6654864335536254
0.5255430867498007
0.48898337006186304
0.4786675002832821
0.31290358553530556
0.2627763961733448
0.20312805902368883
0.17013253054765723
0.15283950223859022
0.0830531290648909
0.059864342983047554
0.11499519595153529
-0.0004653538847684118
0.03383011711178377
-0.2116510415296688
-0.10175792664835492
-0.07466794484321988
-0.14303644503480958
-0.04878883581613936
-0.09437240635430406
-0.12890241856369633
-0.08632629446945454
-0.36450588196788847
-0.04421248308080943
-0.21111246684317198
-0.24230508185055813
-0.28053657582817604
-0.2634194651636978
-0.2841243263530058
-0.4133836004059481
-0.43556108875806754
-0.33717667342114854
-0.3445341899701607
-0.2853029313036781
-0.30326364785438353
-0.3785537631954082
-0.3749323816263926
-0.40931843403883933
-0.394425989263745
-0.31010784855088247
-0.3308849216193211
-0.37114323510925845
-0.43858650610815175
-0.3297289833578344
-0.32366794001834837
-0.3839426566886716
-0.3753767073571116
-0.43488783325798896
-0.47229410462270077
-0.4441977202758318
-0.3846409957232641
-0.7118723629885843
-0.5654077310416753
-0.564544429960747
-0.5400768373220425
-0.5353352104259673
-0.6244019513929113
-0.5383436250333372
-0.6080949690247126
-0.612560862481485
-0.648684311975223
-0.6997874823364761
-0.6947692734135499
-0.7408775502526876
-0.6488515095802412
-0.6032319360103687
-0.5672423287092443
-0.5900831123435758
-0.5793120748105778
-0.5699342873498131
-0.5619999850808405
-0.49250664084581525
-0.49155759447406605
-0.5132437410219308
-0.5377667200172255
-0.5242641648318962
-0.4976819159730779
-0.5006281968272506
-0.5028343650398528
-0.4883176466330672
-1.0203718819597363
-0.4899536105220527
-0.5047059092634065
-0.4576255117538591
-0.4569393139412045
-0.5418503178112087
-0.5361084354238124
-0.5533494118631077
-0.5358887124451519
-0.599846149220272
-0.570182617172911
-0.6066702689026361
-0.5486610749888521
-0.49915566368971204
-0.5151014919829062
-0.8885044879150258
-0.5285489817783927
-0.4822492311794803
-0.5704178629606272
-0.5288297070410358
-0.5356554286232936
-0.4902489498696089
-0.49622604633242656
-0.4873470314298914
-0.4920605607717432
-0.5613798150455366
-0.4978382877756837
-0.5115666444880613
-0.5397469462556976
-0.5455558901039577
-0.5733830524239948
-0.6161432642466469
-0.6299485910123253
-0.6360678639541181
-0.6011743092304559
-0.603425819262639
-0.6196808745974026
-0.568173441879489
-0.5709728564077932
-0.5620258817752685
-0.6101572796277225
-0.5854892267924343
-0.5689777712191983
-0.5282908254603106
-0.5053223145478615
-0.5511781714632814
-0.5487188995256456
-0.528375186640378
-0.5194794345501221
-0.5081248905889871
-0.5043918933162035
-0.5572112736956569
-0.5650076319786569
-0.5627559321606416
-0.5429053645481378
-0.5866688556821501
-0.5555649107230218
-0.572636609345678
-0.5466615425128353
-0.6089068681637232
-0.7880269803751151
-0.5562467555676427
-0.5800014673174739
-0.6034363350924913
-0.5994115424264497
-0.6212398525336016
-0.5872768038207453
-0.6552393973536903
-0.5752960626988638
-0.6162372537042918
-0.5080903016313696
-0.43340600203378465
-0.5147641622871368
-0.5434040922766785
-0.554716158847522
-0.5206275969079528
-0.5570492688401822
-0.6056464127333949
-0.5528701596425812
-0.5981452892340843
-0.5898434911934818
-0.6136544668305013
-0.6211453079685282
-0.668522448504039
-0.5755464159742956
-0.5577302235568788
-0.5322372562471367
-0.5538305321836052
-0.6207117284869356
-0.7941810897740168
-0.6012962024114796
-0.6378065566793826
-0.598945151986205
-0.5466111793759261
-0.5001122936439121
-0.5313136880902553
-0.5305500648541691
-0.5551629942085511
-0.5491120851352373
-0.5045394631758856
-0.5171409215600693
-0.49286779663811475
-0.5237205859869463
-0.5145298991198779
-0.42844070851499017
-0.46729418379915305
-0.40418569340440125
-0.44960221695009667
-0.5285544245353632
-0.45566040332608043
-0.45599851984769474
-0.4549837273797789
-0.490297700996051
-0.489332328049509
-0.31601444224896136
-0.5198653337540864
-0.3814857336715274
-0.3962624457175075
-0.41468690155792715
-0.3953569526473907
-0.408630995331206
-0.3663779699643776
-0.42086658239079255
-0.3649915021439974
-0.4335636419171879
-0.4241003971001045
-0.3996695695680401
-0.3875507498041735
-0.47924141105965395
-0.5020387838767716
-0.41041046945733695
-0.43099625478506615
-0.4021796769294297
-0.4415970804432092
-0.13095989087105986
-0.13560340916805366
-0.1821309960749875
-0.24570659589216212
-0.19377473908815965
-0.2597704539258509
-0.21903058946773968
-0.2979992108561139
-0.24089346151914218
-0.3188021663438969
-0.29979175833126087
-0.3336275173119775
-0.33868461373233527
-0.34751651743802914
-0.3064108538202752
-0.3602303368049687
-0.3129141252877373
-0.3376762585486513
-0.31744174695152366
-0.3304303344364112
-0.2662922959172459
-0.30125403666234896
-0.30593861806263506
-0.3213884886458979
-0.27108719389475844
-0.20967495936123676
-0.23487140752811161
-0.2348672616710415
-0.26431444953486327
-0.2952755973149062
-0.19360600389775692
-0.21278976661680618
-0.47512427114346417
-0.1851675158132614
-0.1433090052173455
-0.23468885498310132
-0.23939106507395394
-0.27435125599841304
-0.28498285055417955
-0.3185735915559903
-0.32328503525886143
-0.26957718750047777
-0.28842282969422045
-0.3032686003509838
-0.27031646379802937
-0.29982464535141995
-0.3117958734779139
-0.34361687450155143
-0.289722820553765
-0.3701514768688953
-0.409125067183512
-0.3822761476131002
-0.4047165417075261
-0.4377700172717957
-0.40220719773053404
-0.3949384616078808
-0.3698098079324678
-0.26600965303963725
-0.25845044044255827
-0.23939471503563103
-0.17767795550489487
-0.16543246332442704
-0.08592602373585276
-0.1450139064991403
-0.16765869722833665
-0.2378807218831924
-0.15979259126227818
-0.1927745947175737
-0.16544893487866175
-0.17509761033949942
-0.22375755078210505
-0.16007470498703988
-0.1646209554089426
-0.17597891735681104
-0.16392538681005248
-0.19658796453085906
-0.1628694093862685
-0.1390317684769362
0.06878970774477594
0.11657716859524742
0.11180977771206184
0.20720171767066323
0.25796432220836507
0.11950091678540138
0.10259103258216375
0.09719892749105366
0.10002824960855838
0.14148065984551658
0.0700203798914182
0.09343353955071022
0.16273115096204382
0.1711297713922522
0.20248748885573628
0.302293989953583
0.34482665553184066
0.44529830158785133
0.5129978284649709
0.5429895348574331
0.5728721248693878
0.4945231946451495
0.5450846753253272
0.5019731842684073
0.3583045062042131
0.8021374021308887
0.01604825470246233
-0.29742819251618835
-0.02290603102105848
0.22801553062262422
0.46362272329456616
0.46846775129941076
0.3912726809547116
0.2696173686855823
0.2745886221244313
0.1468986914033443
0.6869781880967382
0.5588735168101088
0.5409328470224201
0.5165696816552352
0.3423906513446573
0.09143647274029257
0.115070564332705
0.16948457395592342
0.08181538240833638
0.1096735173651956
-0.17583487203038992
0.09252211355565967
0.16597504361699458
0.17899489468699825
0.23150677402952094
0.20504347365107126
0.19476028970576523
0.11103037155558909
0.0878679454276187
0.026776067856786795
-0.013951821620701044
-0.1310758215764061
-0.14025858273158318
-0.32413367346260713
-0.5271788814020032
-1.0479449931607308
-1.9847954761278193
-1.1813042622154837
-1.395715807157645
-1.406338985183419
-1.1858807219307386
-1.1810571638646519
-1.4285836279072113
-1.5926708158095706
-1.2470058693630297
-1.1449903255738585
-1.1698858059145298
-1.4574476585931024
-1.1429457187498862
-0.8600629042457507
-1.0612884229267208
-1.128890740129679
-1.035874344011291
-1.1323779860995578
-1.2235525723302139
-1.2860791464772532
-1.4716281797584079
-1.293139720065205
-1.525235982157953
-1.6953862785663225
-1.6184653289389854
-1.589166161808382
-1.5787558109374253
-1.6238313639063768
-1.7393366552783192
-1.690648922413311
-1.880779796743827
-1.703268867465261
-1.7418901595921874
-1.6736603466453253
-1.703252608355175
-1.6943972927438564
-1.653443443848001
-1.5688190227667698
-1.9856577180812973
-1.6398333295272967
-1.744694545520568
-1.8534500036872836
-1.822750239659102
-1.7659470400700084
-1.7986329170090212
-1.7162723304874317
-1.7615631683116892
-1.7971371270674388
-1.8069826160564502
-1.781135422504902
-1.8560975468109409
-1.8817091396099614
-1.8802944140562026
-1.925166204894882
-1.9436846962191094
-1.9851430951855136
-1.9737188209339258
-1.9104024432230151
-1.8657149068670633
-1.8554418695169594
-1.8757876554317399
-1.876925554110317
-1.8851401858693295
-1.8988715381293821
-1.9182402267649754
-1.933797188029407
-1.9215916411304217
-1.9751151831843345
-1.9549529881688965
-1.8902681336002183
-1.8977618654144692
-1.9122798822531675
-1.8842770123248778
-1.8037882151509492
-1.8355728276493324
-1.815111708120529
0.5752153704449277
0.3059524079680499
0.5937906605394804
1.6502264510866884
1.288544311872078
0.9525083762849738
0.8606703865403557
0.15914148559614122
0.37217775709951956
0.06759664797550874
0.16034747139006472
-0.22237257156932422
-0.007287636022128507
-0.1800005712418026
-0.14607501532089007
-0.19945277175984005
-0.2606230810770892
-0.11710355615606892
-0.14244829492993036
-0.2526534699511953
-0.3691648808454054
-0.4585978992920478
-0.7628670085516744
-0.39667610221651534
-0.43275256481549207
-0.3627059668534013
-0.28345919031855993
-0.23454165510496394
-0.1736806672487472
-0.24085877120655336
-0.2990145913540755
-0.27742901759769917
-0.060903562540197485
-0.18211115646250503
-0.18624543980845465
0.6758835127517162
1.2005864617686233
0.999796412665464
0.35920459451054204
0.8779892232225641
0.6703061453255107
0.5217800506700944
0.37389835611518973
0.28920813911768883
0.27104593869875765
0.2542405125391826
0.2569410685541084
0.3114650578104629
0.5035134726525282
0.7619962895921675
0.6760821554498434
0.5660794363289218
0.640400434017949
0.5679695587750976
0.685449427726944
0.6584701078940401
0.5265187318582523
0.48139834787181013
0.5080584003273388
0.45832092712277
0.4721932390886452
0.4458968607067468
0.37553093821214467
0.31694881119961626
0.16623565964946851
-0.09846115360573969
0.053275497068569655
-0.12218325863569043
0.15411233400735475
0.19557699993056898
-0.0015320133179385466
-0.19524367921481214
-0.6050996469094893
-0.2923868806762874
-0.4767422387320113
-0.39974514724432997
-0.34221417822444217
-0.4403452458930508
-0.6326168969732623
-0.7928525683829933
-0.659055280117118
-0.7020123705830189
-0.832854303572373
-0.722736635667627
-0.8082335822474334
-0.8345066708490004
-0.9471493783868338
-0.9787454156125626
-1.0029362846089165
-1.3118010003740392
-1.0358197489807377
-1.0578191629386369
-1.0664733852258754
-0.8506080214244827
-0.8654593378355847
-0.898982492783419
-0.9891573610702298
-0.8395392416456293
-0.8737889923198692
-0.27968183329278673
-0.504603570677608
-0.5053948915654087
-0.5631472729700464
-0.620872719755032
-0.6894560700615282
-0.8006336743048463
-0.6247522880982536
-0.16773321378723577
-0.28320805250216446
-0.42186067108614794
-0.5460501583031208
-0.6029348460624523
-0.5865218189370351
-0.43404484627242734
-0.4682347379289299
-0.3766490939341828
-0.29045833254170367
0.5364106586907426
0.3148533175570946
0.6451291808299349
1.0024469092610027
1.02723770345899
0.3621151395140178
0.6306906467358829
0.40377363794601173
0.33553224808761783
0.42451891627637534
0.09943215423299029
0.2547868423398594
0.18629772580530002
0.4924928173258181
0.23251034615714397
0.5239305334702254
0.796158684063715
1.00691055967521
0.8703190605348887
0.6949204605016026
0.5660424491254387
0.8093367847025941
0.8718967914871555
1.1522212106728869
1.4565932663452077
1.2055628326945185
1.0296990486377775
0.7849172309507515
1.0737606917654745
1.0322502799657691
1.2458629203176155
0.9721916333934899
0.8392842206650957
0.9245682263176016
0.7807838030167878
0.7717918639254631
0.7107609687503337
0.6618615028517032
0.6551183406470319
0.6566031685285538
0.5890440091521932
1.1070645371990004
0.9643381293138484
0.8091200230323324
1.052963878196833
0.9240343343962277
0.8191543706648335
0.7073503905850796
0.6695431323142882
0.7099176917857027
0.6875926170612294
0.6443686233511192
0.6905087982143153
0.7732113077015655
0.7565959746220533
0.6951113405645034
0.8731479305656928
0.8383692979443892
0.8367051242031102
0.8582267548958139
0.7493088661197779
0.8349009582322482
0.9008239107948124
0.870586198751729
0.9410378283110544
0.8965475346037604
0.9065357598090519
0.9279628874797894
0.8179995989595621
0.9631688569098569
1.0128643456098474
0.8392840367713926
0.7475881203070031
0.7455520384302929
0.8452071260353081
1.6018063901400332
1.3928950938807736
1.2933703456457593
1.2119103995827942
1.1405259709763613
1.0117041383546466
1.1696395725094293
1.102487753237751
0.8893097420095216
1.2354719164616528
1.3077647803211832
1.2704220588676742
1.4280502546263707
1.5119387013910188
1.5528978312426351
1.625313349805041
1.772375589692329
1.7798053359301995
1.9814741654431014
1.7738228743653182
2.150737406031812
2.5186939053204775
2.3279502806894374
2.5195871759685455
2.3761703130247156
2.0771729663675105
1.9468907886140556
1.929127810913208
1.8185225718443185
1.8938504916503358
1.7447645136135626
2.093835862482742
2.1753305864842383
2.357551548404762
2.3906897375867344
2.49511827718956
2.853922486888398
2.5878550806476794
2.36866241739526
2.4918498031970255
2.869379017929015
2.583744537506377
2.320390938228615
3.0860944825288423
3.2733086851751945
2.879520464823186
2.555855466098463
2.267416139337396
1.9468886161376244
1.872062492076274
2.2545031374059783
2.7145963098819066
4.018506231536768
4.331710793003282
4.173966207653264
4.492360450583297
4.706477955638431
4.500848678784815
4.762400340077249
